product_id,product_name,product_category,product_brand,units_on_hand,unit_cost,tied_up_capital,daily_velocity,last_sale_date,oldest_unit_age_days,days_since_last_sale,days_of_supply,inventory_status
21041,Men's Wrangler George Straight Cowboy Cut Casual pant,Jeans,Wrangler,9,17.01,153.05,0.011111111111111112,2026-04-02,1587,24,810.0,Overstock
24668,Doctor Who Dalek & DW Tardis Logo Men's Crew Socks - 2 Pack,Socks,Doctor Who,12,12.75,153.04,0.0,,2240,,,Dead Stock
2152,?Ã¿Long Sleeve Striped V-Neck Hoodie Pullover,Fashion Hoodies & Sweatshirts,Annabelle,18,8.5,153.04,0.011111111111111112,2026-03-21,2009,36,1620.0,Overstock
7876,Allegra K Ladies Padded Shoulder Long Sleeve Form Fitting Textured Blazer Black XS,Blazers & Jackets,Allegra K,16,9.56,153.02,0.0,,2192,,,Dead Stock
23748,Columbia Men's Tall Watertight Jacket,Outerwear & Coats,Columbia,5,30.6,153.0,0.022222222222222223,2026-03-28,2187,29,225.0,Overstock
22429,Kenneth Cole Men's Five Pocket Pant,Pants,Kenneth Cole,12,12.75,153.0,0.0,,2207,,,Dead Stock
20139,Men's Silver Color Sequin Suit Vest with Bow tie Set,Suits & Sport Coats,FineBrandShop,8,19.12,153.0,0.0,,2204,,,Dead Stock
10139,Soft Sensations Womens Red & Black Plaid Fleece Sleep Shirt Nightgown Pjs Nighty,Sleep & Lounge,Soft Sensations,11,13.91,153.0,0.011111111111111112,2026-03-16,2244,41,990.0,Overstock
6824,Volcom Lives Short - Women's,Shorts,Volcom,9,17.0,152.98,0.011111111111111112,2026-02-01,1890,84,810.0,Overstock
11323,Wacoal Women's Control Freak Apple Brief,Intimates,Wacoal,7,21.85,152.95,0.0,,2201,,,Dead Stock
6280,Levi's Juniors Shortie Short,Shorts,Levi's,10,15.29,152.95,0.011111111111111112,2026-04-12,2117,14,900.0,Overstock
5360,Jones New York Stretch Beaded Pocket Pant,Pants & Capris,Jones New York,4,38.24,152.95,0.0,,2113,,,Dead Stock
15040,Motherhood Maternity: Sleeveless Belted Maternity Dress,Maternity,Motherhood Maternity,9,16.99,152.92,0.0,,2178,,,Dead Stock
23326,Hurley Puerto Rico Walk Shorts - Sandstorm,Shorts,Hurley,8,19.12,152.92,0.011111111111111112,2026-03-06,1682,51,720.0,Overstock
10243,Luxury Shawl Pink Color Adult bathrobes Unisex Velour Terry Mens and Womens Bathrobe 100% Terry Soft terry cotton cloth robe,Sleep & Lounge,robesale,6,25.49,152.92,0.0,,808,,,Dead Stock
2264,District Threads DT292 - Juniors Marled Full-Zip Hoodie,Fashion Hoodies & Sweatshirts,District Threads,9,16.99,152.91,0.011111111111111112,2026-04-25,1953,1,810.0,Overstock
24855,Thorlo Unisex Tennis Crew Sock Level 2,Socks,Thorlo,17,8.99,152.9,0.0,,2229,,,Dead Stock
25507,Men's Plaid Boxers (12 pack),Underwear,Nvie Basics,14,10.92,152.89,0.011111111111111112,2026-03-20,2003,37,1260.0,Overstock
11118,Felina Women's Lace Appeal Cheeky Hipster,Intimates,Felina,6,25.48,152.88,0.011111111111111112,2026-03-11,1610,46,540.0,Overstock
15746,Columbia Women's Hit The Trail Beanie,Plus,Columbia,13,11.76,152.82,0.011111111111111112,2026-03-23,1947,34,1170.0,Overstock
1034,Devon & Jones Pink Women's Stretch Everyday Cardigan Sweater DP450W,Sweaters,Devon & Jones,11,13.89,152.81,0.022222222222222223,2026-04-20,2284,6,495.0,Overstock
118,Kenneth Cole Women's 3/4 Sleeve Tiered Top,Tops & Tees,Kenneth Cole,6,25.47,152.8,0.0,,2065,,,Dead Stock
8968,Ellen Tracy Women's Complete Opaque Tight,Socks & Hosiery,Ellen Tracy,16,9.55,152.8,0.0,,1778,,,Dead Stock
28849,Dakine Men's Wendell Beanie,Accessories,Dakine,16,9.55,152.8,0.05555555555555555,2026-04-21,2150,5,288.0,Overstock
14570,Motherhood Maternity: Long Sleeve Jersey Knit Hooded Maternity Jacket,Maternity,Motherhood Maternity,13,11.75,152.78,0.0,,2204,,,Dead Stock
1584,Hurley Juniors One And Only Slim Zip Fleece,Fashion Hoodies & Sweatshirts,Hurley,7,21.83,152.78,0.011111111111111112,2026-02-28,2065,57,630.0,Overstock
7072,Craft Women's PR Shorts,Shorts,Craft,8,19.1,152.77,0.011111111111111112,2026-03-18,2079,39,720.0,Overstock
19689,Allegra K Men 2012 Trendy Shawl Collar Textured Detail Solid Color Casual Sweater Gray S,Sweaters,Allegra K,10,15.28,152.77,0.011111111111111112,2026-04-19,2225,7,900.0,Overstock
3570,GREEN DRESS PEASANT LAYER RENAISSANCE - FITS (ONE SIZE) - L XL 1X 2X - G803G LOTUSTRADERS,Dresses,LOTUSTRADERS,6,25.46,152.75,0.0,,2251,,,Dead Stock
16178,HANES Men's 5.2 oz COMFORTSOFT HEAVYWEIGHT T-Shirt - 5286,Tops & Tees,Hanes,12,12.73,152.72,0.022222222222222223,2026-04-20,2064,6,540.0,Overstock
4530,Levi's Women's Classic Demi Curve Slim Crop Jean,Jeans,Levi's,12,12.72,152.7,0.022222222222222223,2026-02-20,2295,65,540.0,Overstock
10089,OnGossamer Women's Luxe Lace Pajama Set,Sleep & Lounge,OnGossamer,6,25.45,152.68,0.0,,2136,,,Dead Stock
25611,Diesel Men's Divine Boxer,Underwear,Diesel,11,13.88,152.66,0.011111111111111112,2026-02-08,2120,77,990.0,Overstock
17857,VALOR Cypress Mens Hoodie,Fashion Hoodies & Sweatshirts,Valor,10,15.26,152.65,0.0,,2292,,,Dead Stock
15207,A Pea in the Pod: Front Closure Racerback Cushion Cup Underwire Nursing Bra,Maternity,A Pea in the Pod,7,21.81,152.64,0.022222222222222223,2026-04-03,2209,23,315.0,Overstock
3485,Jones New York Women's Mock Jacket Dress,Dresses,Jones New York,4,38.16,152.64,0.0,,2197,,,Dead Stock
17296,Lucky Brand Mens Hooded Henley,Fashion Hoodies & Sweatshirts,Lucky Brand,5,30.52,152.6,0.0,,2294,,,Dead Stock
26381,Emporio Armani Stretch Cotton Crew T-Shirt 2-Pack,Underwear,Emporio Armani,6,25.43,152.6,0.011111111111111112,2026-02-28,2029,57,540.0,Overstock
3272,Strapless Gown Formal Evening Party Special Occassion Long Maxi Dress,Dresses,Hot from Hollywood,7,21.8,152.57,0.011111111111111112,2026-02-17,2107,68,630.0,Overstock
7705,VIOLET KIMONO DUSTER JACKET SHORT STRETCH LYCRA LAGENLOOK - FITS (ONE SIZE) - L XL 1X 2X - U532S LOTUSTRADERS,Blazers & Jackets,LOTUSTRADERS,8,19.07,152.56,0.0,,2130,,,Dead Stock
26037,JockeyÂ® Tall Man Classic Crew Neck - 2-pack,Underwear,Jockey,11,13.87,152.52,0.0,,2106,,,Dead Stock
5565,Columbia Women's Get S'more Capri Pants Olive Green,Pants & Capris,Columbia,7,21.79,152.51,0.0,,2286,,,Dead Stock
5484,Baggy Fit Hip-Hop Pant-CAMOUFLAGE-XL,Pants & Capris,Body Wrappers,6,25.42,152.51,0.011111111111111112,2026-02-18,2211,67,540.0,Overstock
8038,Embroidered Capri Set - Sizes: 1X2X3X4X,Clothing Sets,Carol Wright Gifts,11,13.86,152.49,0.011111111111111112,2026-03-29,2133,28,990.0,Overstock
12337,Sexy Transparent Babydoll Set-Black,Intimates,SEX NIGHT,13,11.73,152.49,0.0,,2218,,,Dead Stock
22148,Carhartt Men's Weathered Twill Pant Relaxed Fit,Pants,Carhartt,8,19.06,152.45,0.0,,1907,,,Dead Stock
14818,Motherhood Maternity: Plus Size Mid Belly Bi-stretch Suiting Maternity Pants,Maternity,Motherhood Maternity,9,16.94,152.43,0.022222222222222223,2026-02-08,2085,77,405.0,Overstock
26012,Hanes Men's  4 Pack V-neck T Shirt,Underwear,Hanes,13,11.73,152.43,0.0,,2116,,,Dead Stock
23130,True Grit Men's Check Woven Paddle Short,Shorts,True Grit,12,12.7,152.4,0.011111111111111112,2026-02-05,1838,80,1080.0,Overstock
18901,Dockers Men's Exploded Argyle Crew Sweater,Sweaters,Dockers,12,12.7,152.4,0.0,,2109,,,Dead Stock
2382,Izod Collegiate Women's Hoodie -LSU,Fashion Hoodies & Sweatshirts,IZOD,10,15.24,152.38,0.0,,2167,,,Dead Stock
22485,Nautica Mens Clipper Wrinkle Resistant Flat Front Khaki Pants,Pants,Nautica,10,15.24,152.38,0.0,,2005,,,Dead Stock
14001,Tifosi Tyrant Wrap Sunglasses,Accessories,Tifosi,6,25.39,152.36,0.0,,1997,,,Dead Stock
6197,Teez-Her Skinny Snake Print Legging,Leggings,Teez-Her,12,12.7,152.35,0.011111111111111112,2026-04-20,2195,6,1080.0,Overstock
17155,ecko unltd. Men's Popover Fashion Hoodie,Fashion Hoodies & Sweatshirts,Ecko Unltd.,7,21.76,152.34,0.0,,1865,,,Dead Stock
10565,Wacoal Women's Feather Embroidery Full Figure Underwire Bra #85121,Intimates,Wacoal,5,30.46,152.32,0.0,,1496,,,Dead Stock
21019,RUDE Grey Destroyed Skinny Jeans,Jeans,Hot Topic,8,19.04,152.31,0.011111111111111112,2026-04-14,2072,12,720.0,Overstock
10642,b.tempt'd by Wacoal Women's Soft Touch Push Up Bra,Intimates,b.tempt'd by Wacoal,7,21.76,152.29,0.011111111111111112,2026-01-28,2128,88,630.0,Overstock
26535,Tommy Hilfiger Men's Poplin Plaid Sleep Pant,Sleep & Lounge,Tommy Hilfiger,9,16.92,152.28,0.03333333333333333,2026-04-11,1943,15,270.0,Overstock
27296,Hugo Boss Men'sSleepwear Jersey Modal L/S Crew,Sleep & Lounge,HUGO BOSS,9,16.92,152.28,0.0,,2251,,,Dead Stock
6894,VOLCOM Stonechino Womens Shorts,Shorts,Volcom,8,19.03,152.28,0.0,,2010,,,Dead Stock
10633,Maidenform Women's Sexy Plunge Bra,Intimates,Maidenform,9,16.92,152.28,0.022222222222222223,2026-04-21,1960,5,405.0,Overstock
28744,Reward Men's Reversible Brushed Nickle Plaque Buckle Belt,Accessories,Reward,21,7.25,152.25,0.011111111111111112,2026-02-13,2199,72,1890.0,Overstock
28584,Guide Gear Leather Rabbit Fur Hat,Accessories,Guide Gear,9,16.92,152.24,0.0,,1676,,,Dead Stock
13265,Penbrooke Swimwear Batik Blues PLUS SIZE Shirred Front Sheath Style Swimsuit,Swim,Penbrooke,5,30.45,152.23,0.0,,2233,,,Dead Stock
28475,Carhartt Men's Journeyman Belt- B/T,Accessories,Carhartt,15,10.15,152.22,0.0,,2163,,,Dead Stock
23320,Harbor Bay Big & Tall Waist-Relaxer Pleated Twill Shorts,Shorts,Harbor Bay,8,19.03,152.21,0.0,,2172,,,Dead Stock
13559,Sassy Sarongs Black Mesh Swimsuit Sarong Cover Up with Built in Ties One Size,Swim,Sassy Sarongs,15,10.15,152.19,0.0,,2029,,,Dead Stock
13086,Nautica - Deck Hand Racerback Tankini Top,Swim,Nautica,5,30.43,152.15,0.0,,1733,,,Dead Stock
22036,Dockers Men's City Khaki Slim Tapered Flat Front Pant,Pants,Dockers,7,21.73,152.11,0.011111111111111112,2026-04-09,2241,17,630.0,Overstock
17801,Metal Mulisha Men's Protrude Zip Front Fleece,Fashion Hoodies & Sweatshirts,Metal Mulisha,5,30.42,152.1,0.0,,1732,,,Dead Stock
5462,Mango Women's Suit Trousers - Japo7,Pants & Capris,MANGO,9,16.9,152.1,0.022222222222222223,2026-03-13,1887,44,405.0,Overstock
14184,Hello Kitty Faces Black Seatbelt Belt,Accessories,Buckle Down,17,8.95,152.09,0.022222222222222223,2026-04-07,2285,19,765.0,Overstock
3598,Evan Picone Women's Velvet and Taffeta Bow Waisted Dress,Dresses,Evan Picone,3,50.69,152.08,0.011111111111111112,2026-04-05,1181,21,270.0,Overstock
17368,Unionbay Men's Long Sleeve Gunnar Yard Jersey Hoodie,Fashion Hoodies & Sweatshirts,UNIONBAY,11,13.83,152.08,0.011111111111111112,2026-03-21,1617,36,990.0,Overstock
16149,Arrow Men's Wrinkle Free Poplin Solid Long Sleeve Shirt,Tops & Tees,ARROW,11,13.82,152.07,0.011111111111111112,2026-04-07,2306,19,990.0,Overstock
16810,Kenneth Cole Men's Slub V-Neck Henley Shirt,Tops & Tees,Kenneth Cole,11,13.82,152.07,0.0,,2288,,,Dead Stock
11917,Frederick's of Hollywood Marissa Babydoll Womens,Intimates,Frederick's of Hollywood,11,13.82,152.06,0.0,,2300,,,Dead Stock
3034,John Deere Womens Pull Over Fleece Hoodie,Active,John Deere,12,12.67,152.06,0.011111111111111112,2026-02-03,1964,82,1080.0,Overstock
7661,Mango Women's Chain Trimmed BouclÃ© Jacket - Gabriel2,Blazers & Jackets,MANGO,13,11.7,152.05,0.0,,2233,,,Dead Stock
5817,'Sexy Legs' Bobcat Print Fashion Leggings,Leggings,boxed-gifts,20,7.6,152.03,0.011111111111111112,2026-03-04,2302,53,1800.0,Overstock
28261,Quiksilver Men's Solar Volley Board Shorts Black,Swim,Quiksilver,13,11.69,152.02,0.011111111111111112,2026-04-15,2305,11,1170.0,Overstock
16739,Why Haven't You Stopped Talking - Stewie - Family Guy T-shirt,Tops & Tees,Family Guy,13,11.69,152.02,0.0,,2220,,,Dead Stock
23476,Analog Tasmania 20 Boardshorts True Black,Shorts,Analog,6,25.33,151.96,0.011111111111111112,2026-02-01,2237,84,540.0,Overstock
15919,Plus Size Black Sequined Princess Ruffle Dress,Plus,eVogues Apparel,8,19.0,151.96,0.0,,2110,,,Dead Stock
19154,Fine Interlock Adult Mock Turtleneck,Sweaters,Blanks,15,10.13,151.95,0.022222222222222223,2026-04-23,2050,3,675.0,Overstock
2041,Coolibar UPF 50+ Women's Split Rock Hoodie - Sun Protection,Fashion Hoodies & Sweatshirts,Coolibar,7,21.71,151.95,0.0,,2281,,,Dead Stock
17836,Allegra K Men Stylish Dinosaur Style Elastic Zip Up Casual Hoodie Black S,Fashion Hoodies & Sweatshirts,Allegra K,13,11.69,151.94,0.0,,2104,,,Dead Stock
10557,Moving Comfort Women's Luna Bra,Intimates,Moving Comfort,6,25.32,151.94,0.011111111111111112,2026-04-22,2080,4,540.0,Overstock
26011,Underworks BELLY BUSTER! 12-inch Zip-N-Trim Brief Girdle for Men,Underwear,Underworks,6,25.32,151.93,0.0,,2169,,,Dead Stock
3232,Volcom Juniors Neon Sunset Long Sleeve Dress,Dresses,Volcom,8,18.99,151.92,0.0,,1914,,,Dead Stock
18247,Carhartt Men's Midweight Quarter Zip Mock Neck Sweatshirt,Active,Carhartt,7,21.7,151.92,0.011111111111111112,2026-04-17,2156,9,630.0,Overstock
1395,Lynn Ritchie Womens Button Front V-Neck Cardigan Misses Black,Sweaters,Lynn Ritchie,18,8.44,151.9,0.022222222222222223,2026-04-06,1973,20,810.0,Overstock
23781,U.S. Polo Assn. Men's Color Block Bubble Jacket,Outerwear & Coats,U.S. Polo Assn.,7,21.7,151.87,0.011111111111111112,2026-02-18,2048,67,630.0,Overstock
26632,Briefly Stated Men's Sponge Bob Face Pant,Sleep & Lounge,Briefly Stated,18,8.44,151.84,0.05555555555555555,2026-04-23,2086,3,324.0,Overstock
198,US Polo Assn. Juniors Solid Polo With Tonal Big Pony,Tops & Tees,U.S. Polo Assn.,11,13.8,151.8,0.022222222222222223,2026-04-20,2180,6,495.0,Overstock
2062,Comfort Colors Pigment-Dyed Ladies Full-Zip Hooded Sweatshirt,Fashion Hoodies & Sweatshirts,Comfort Colors,8,18.97,151.79,0.0,,1816,,,Dead Stock
12311,Laura High Quality Strapless Strawberry Bra Thong SET #SL101041 Made in Colombia,Intimates,Laura,7,21.68,151.78,0.0,,2270,,,Dead Stock
239,Chestnut Hill Ladies Cape Cod Stripe Pima Poplin. CH595W,Tops & Tees,Chestnut Hill,8,18.97,151.73,0.011111111111111112,2026-04-10,2261,16,720.0,Overstock
1837,Volcom Juniors Cool And The Stone Full Zip Hoodie,Fashion Hoodies & Sweatshirts,Volcom,6,25.29,151.72,0.0,,2001,,,Dead Stock
388,Patty Women Sexy V Neck Cut Out Shoulder Short Sleeve Party Blouse Top,Tops & Tees,Patty,8,18.96,151.71,0.011111111111111112,2026-04-20,2298,6,720.0,Overstock
27049,Fleur De Lis Lounge Pant,Sleep & Lounge,Fun Boxer,16,9.48,151.71,0.011111111111111112,2026-04-20,2002,6,1440.0,Overstock
25510,2(x)ist Men's 3 Pack Contour Pouch Brief,Underwear,2(x)ist,11,13.79,151.71,0.011111111111111112,2026-04-09,1706,17,990.0,Overstock
2821,Port Authority Ladies Puffy Vest. L709,Active,Port Authority,6,25.28,151.7,0.0,,2163,,,Dead Stock
27493,Oneill Men's Grinder Boardshort,Swim,O'Neill,5,30.33,151.66,0.0,,1164,,,Dead Stock
3603,Womens Boobtube Knot Bow Maxi Long Dress MTC,Dresses,MTC,22,6.89,151.62,0.0,,2195,,,Dead Stock
29092,Tommy Hilfiger Men's  Oxford Slim Front Pocket Wallet,Accessories,Tommy Hilfiger,14,10.83,151.6,0.022222222222222223,2026-04-07,2201,19,630.0,Overstock
6640,Jones New York Paisley Shorts,Shorts,Jones New York,7,21.66,151.59,0.0,,1002,,,Dead Stock
12899,Sunsets Women's Seamless High Waist,Swim,Sunsets,6,25.26,151.56,0.0,,2179,,,Dead Stock
2232,Joe Browns Women's Boutique Embroidered Sweater,Fashion Hoodies & Sweatshirts,Joe Browns,5,30.31,151.56,0.0,,1951,,,Dead Stock
26053,Good Devil Mesh Boxer Briefs,Underwear,Good Devil,14,10.83,151.55,0.0,,2022,,,Dead Stock
9766,Calvin Klein Women's Essentials With Satin Short Sleeve Top,Sleep & Lounge,Calvin Klein,7,21.64,151.51,0.011111111111111112,2026-04-14,1341,12,630.0,Overstock
23363,Wrangler Men's Ranger Short,Shorts,Wrangler,9,16.83,151.51,0.0,,2085,,,Dead Stock
22935,Geoffrey Beene Men's Double Pleat Extender Short,Shorts,Geoffrey Beene,12,12.62,151.5,0.011111111111111112,2026-04-09,2279,17,1080.0,Overstock
16001,Volcom Men's Circle Square Short Sleeve,Tops & Tees,Volcom,9,16.83,151.5,0.0,,1330,,,Dead Stock
27194,Joseph Abboud Men's Sleep Jam Casual Bottoms,Sleep & Lounge,Joseph Abboud,11,13.77,151.5,0.011111111111111112,2026-04-25,2173,1,990.0,Overstock
6286,Dockers Women's Plus-Size Utility Promo Short,Shorts,Dockers,6,25.25,151.49,0.011111111111111112,2026-04-24,2084,2,540.0,Overstock
288,Women's Bacci Vivian Two Tone Knit Faux Fur Ribbed Long Cardigan with Two Layers of Ruffles from Neckline to Bottom,Tops & Tees,Bacci,5,30.29,151.47,0.0,,1453,,,Dead Stock
12443,Luxury Lane Women's Lace Insert Bra and Ruffle Skirt 2-Piece Set in Pink,Intimates,Luxury Lane,11,13.77,151.46,0.0,,2306,,,Dead Stock
20107,Men's Single Breasted Two Button Black Blazer,Suits & Sport Coats,Bolzano,8,18.93,151.45,0.011111111111111112,2026-04-05,1538,21,720.0,Overstock
24914,12 - Prs. New U.S. Military Uniform Boot Socks Foliage Green,Socks,Carolina,10,15.14,151.44,0.03333333333333333,2026-03-26,2279,31,300.0,Overstock
11160,Dr. Rey Shapewear Womens Strapless Bodysuit,Intimates,Dr. Rey Shapewear,10,15.14,151.43,0.022222222222222223,2026-02-11,2094,74,450.0,Overstock
24727,HUF The Plantlife Socks in Tobacco & Green,Socks,HUF,18,8.41,151.4,0.0,,2224,,,Dead Stock
2057,Cactus Fashion - Wild West Mustangs Long Sleeve Rhinestone Studded Artfully Printed Cotton Womens Hoodie,Fashion Hoodies & Sweatshirts,Cactus Fashion,9,16.82,151.37,0.011111111111111112,2026-04-24,2293,2,810.0,Overstock
12827,Speedo Women's Snake Bit Splash Back Endurance Swimsuit,Swim,Speedo,5,30.27,151.33,0.0,,1707,,,Dead Stock
14669,Lamaze Soft Cup Underwire Front Snap Nursing Bra,Maternity,Lamaze,13,11.64,151.32,0.011111111111111112,2026-02-07,1803,78,1170.0,Overstock
2548,ASICS Women's Low Cut Short,Active,ASICS,14,10.81,151.31,0.011111111111111112,2026-04-07,2304,19,1260.0,Overstock
24157,DC Men's MLF Star ZHM Full Zip Hood Fleece Sweatshirt,Outerwear & Coats,DC,9,16.81,151.31,0.022222222222222223,2026-03-11,1595,46,405.0,Overstock
7354,120 Agan Traders SKT Dancing Renaissance Vintage Embroidered Skirt,Skirts,Agan Traders,10,15.13,151.29,0.0,,1657,,,Dead Stock
11522,New Medium Full Form Fit Bridal Petticoat Wedding Gown Slip (CH103S),Intimates,Drawstrings,8,18.91,151.28,0.0,,2060,,,Dead Stock
942,Ed Garments Women's Cotton Cashmere V-Neck Sweater. 090,Sweaters,Ed Garments,8,18.91,151.28,0.0,,2138,,,Dead Stock
12820,Halter Top Ruffle Layer Two Piece Tankini Bikini Swimwear Bathing Suit S M L,Swim,Hot from Hollywood,10,15.13,151.28,0.0,,1878,,,Dead Stock
616,Mod-O-Doc Women's Supreme Jersey Layering Tank Shirt,Tops & Tees,Mod-O-Doc,10,15.13,151.25,0.022222222222222223,2026-04-24,2271,2,450.0,Overstock
25835,Coldpruf Men's Platinum Bottom # 95B,Underwear,Coldpruf,9,16.8,151.21,0.011111111111111112,2026-04-20,2054,6,810.0,Overstock
22933,Burnside Men's Xerox Ripstop Short,Shorts,Burnside,8,18.9,151.2,0.011111111111111112,2026-02-27,2085,58,720.0,Overstock
27144,Majestic International Men's Winters Nest Kimono Robe,Sleep & Lounge,Majestic International,5,30.24,151.2,0.011111111111111112,2026-04-21,1405,5,450.0,Overstock
13528,American Apparel Printed Nylon Tricot High-Waist Swim Brief,Swim,American Apparel,12,12.6,151.2,0.011111111111111112,2026-03-16,2173,41,1080.0,Overstock
5872,Off White Leggings and Dupatta Set,Leggings,Ahaarya,10,15.12,151.19,0.0,,1934,,,Dead Stock
25530,Diesel Men's Michael T-Shirt,Underwear,Diesel,9,16.8,151.18,0.011111111111111112,2026-04-10,2125,16,810.0,Overstock
13355,Swim 365 Plus Size Swimskirt swimwear,Swim,Swim 365,8,18.9,151.17,0.0,,2266,,,Dead Stock
21965,Oak Hill Big & Tall Waist-Relaxer Premium Flat Front Twill Pants,Pants,Oak Hill,6,25.19,151.17,0.0,,1896,,,Dead Stock
1757,Woman Within Plus Size Jacket in soft plush velour with babydoll shape,Fashion Hoodies & Sweatshirts,Woman Within,9,16.8,151.16,0.011111111111111112,2026-04-20,2184,6,810.0,Overstock
11422,Comfort Choice Plus Size 2-Pack Full Length Half Slip 35 Long,Intimates,Comfort Choice,9,16.79,151.15,0.022222222222222223,2026-04-21,2260,5,405.0,Overstock
18617,PT803PS Mens and Ladies Dry Fit Short Sleeve Workout Gym Shirt with Side Panels-Made with Moisture Management and Odor Reducing Performance Material-Colors Include Black Red White Navy and Royal Blue-Sizes SM-XXXL,Active,Game Gear,15,10.08,151.14,0.0,,2195,,,Dead Stock
8488,Collections Etc - Fitted Womens Faux Leather Blazer,Outerwear & Coats,Samanthas Style Shoppe,12,12.59,151.14,0.0,,1940,,,Dead Stock
26684,Superman All Over Print Logo Mens Blue Sleep Pant,Sleep & Lounge,Superman,15,10.07,151.12,0.022222222222222223,2026-04-07,2183,19,675.0,Overstock
16049,DC Men's Star Triblend Screen Tee,Tops & Tees,DC,9,16.79,151.12,0.011111111111111112,2026-03-09,2087,48,810.0,Overstock
11958,A3091 - Underbust Corset,Intimates,Corset Story,7,21.58,151.09,0.0,,2292,,,Dead Stock
22665,Dickies WD874 90Th Anniversary Original 874 R Work Pant,Pants,Dickies,10,15.1,151.05,0.0,,2292,,,Dead Stock
12323,Besame High Quality Fuchsia Animal Prints Top Thong SET #SL3413-4495 Made in Colombia,Intimates,Besame,9,16.78,151.04,0.0,,2260,,,Dead Stock
16141,TheLees (DK13) Mens casual slim fit button point long sleeve tshirts,Tops & Tees,TheLees,12,12.58,151.02,0.011111111111111112,2026-03-25,2264,32,1080.0,Overstock
23505,CLASSROOM Men's Flat Front Short,Shorts,Classroom Uniforms,13,11.62,151.01,0.0,,2279,,,Dead Stock
9914,Hello Kitty Juniors Snuggly Embroidered Hooded Robe,Sleep & Lounge,Hello Kitty,10,15.1,151.0,0.011111111111111112,2026-03-30,2241,27,900.0,Overstock
27437,Kanu Surf Men's Havana Trunks,Swim,Kanu Surf,10,15.1,151.0,0.0,,2167,,,Dead Stock
24492,Merino Wool Blend Socks,Socks,Outdoor Life,14,10.79,151.0,0.0,,2232,,,Dead Stock
4776,Levi's Women's 505 Straight Mid Rise Leg Jean,Jeans,Levi's,7,21.57,150.96,0.022222222222222223,2026-04-21,2278,5,315.0,Overstock
11490,MEDIUM POUFF WEDDING BRIDAL BRIDESMAID SLIP (102DS) CRINOLINE,Intimates,BridalPetticoat,10,15.09,150.95,0.0,,2167,,,Dead Stock
1867,The Bradford Exchange Elvis Presley Women's Hoodie Jacket: Elvis Heartthrob White,Fashion Hoodies & Sweatshirts,Bradford Exchange,4,37.74,150.95,0.011111111111111112,2026-01-31,2197,85,360.0,Overstock
5394,BLACK PANTS GAUCHOS POCKETS LAGENLOOK - FITS (0NE SIZE) - L 1X 2X - T209A LOTUSTRADERS,Pants & Capris,LOTUSTRADERS,6,25.16,150.94,0.011111111111111112,2026-02-05,2199,80,540.0,Overstock
