user_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_cell,segment
59889,138,1,66.95,4,4,3,443,Potential Loyalists
62046,67,1,66.95,5,3,3,533,Potential Loyalists
69182,307,1,66.95,3,3,3,333,Needs Attention
73423,5,3,66.95,5,5,3,553,Champions
42801,584,2,66.95,2,5,3,253,At Risk
3899,548,1,66.95,3,3,3,333,Needs Attention
42560,5,1,66.94,5,1,3,513,New Customers
14194,1686,1,66.94,1,1,3,113,Hibernating
13012,225,1,66.94,4,4,3,443,Potential Loyalists
94631,2239,1,66.94,1,1,3,113,Hibernating
50621,493,2,66.94,3,5,3,353,Loyal
38701,199,2,66.94,4,4,3,443,Potential Loyalists
5968,18,1,66.94,5,2,3,523,Potential Loyalists
75212,608,2,66.94,2,5,3,253,At Risk
49396,531,2,66.94,3,5,3,353,Loyal
90324,478,2,66.94,3,5,3,353,Loyal
35950,668,2,66.93,2,5,3,253,At Risk
87116,307,2,66.93,3,4,3,343,Needs Attention
35767,62,2,66.92,5,5,3,553,Champions
38098,39,1,66.92,5,2,3,523,Potential Loyalists
64470,194,1,66.92,4,4,3,443,Potential Loyalists
4609,364,2,66.92,3,4,3,343,Needs Attention
27359,18,2,66.91,5,5,3,553,Champions
30781,556,1,66.91,2,2,3,223,Hibernating
26326,141,1,66.9,4,4,3,443,Potential Loyalists
12603,11,2,66.9,5,5,3,553,Champions
95659,856,1,66.89,2,2,3,223,Hibernating
99067,8,1,66.89,5,1,3,513,New Customers
30981,451,1,66.87,3,3,3,333,Needs Attention
63233,199,1,66.87,4,4,3,443,Potential Loyalists
24856,812,2,66.87,2,5,3,253,At Risk
68378,113,1,66.84,4,3,3,433,Potential Loyalists
94522,5,2,66.84,5,4,3,543,Potential Loyalists
84809,198,1,66.84,4,4,3,443,Potential Loyalists
9138,753,1,66.83,2,2,3,223,Hibernating
38156,389,1,66.83,3,3,3,333,Needs Attention
68894,552,1,66.82,2,2,3,223,Hibernating
2515,39,1,66.81,5,2,3,523,Potential Loyalists
60383,16,1,66.8,5,2,3,523,Potential Loyalists
94287,176,3,66.8,4,5,3,453,Champions
33204,451,1,66.8,3,3,3,333,Needs Attention
46149,10,2,66.79,5,5,3,553,Champions
90555,383,1,66.76,3,3,3,333,Needs Attention
58850,69,2,66.73,5,5,3,553,Champions
69587,644,1,66.73,2,2,3,223,Hibernating
93669,699,1,66.7,2,2,3,223,Hibernating
7358,459,2,66.7,3,5,3,353,Loyal
29112,54,1,66.7,5,3,3,533,Potential Loyalists
25103,1395,1,66.7,1,1,3,113,Hibernating
81483,111,2,66.69,4,4,3,443,Potential Loyalists
87654,1045,1,66.67,1,1,3,113,Hibernating
43004,13,2,66.65,5,5,3,553,Champions
60339,74,1,66.65,5,3,3,533,Potential Loyalists
92825,51,1,66.62,5,2,3,523,Potential Loyalists
5177,2354,1,66.59,1,1,3,113,Hibernating
50190,153,1,66.59,4,4,3,443,Potential Loyalists
19066,366,1,66.59,3,3,3,333,Needs Attention
16638,1354,2,66.58,1,4,3,143,At Risk
40881,1169,3,66.57,1,5,3,153,At Risk
37100,48,1,66.56,5,2,3,523,Potential Loyalists
81431,537,1,66.55,3,3,3,333,Needs Attention
1105,686,1,66.55,2,2,3,223,Hibernating
45445,60,1,66.54,5,3,3,533,Potential Loyalists
17239,1726,1,66.51,1,1,3,113,Hibernating
95755,302,1,66.5,3,3,3,333,Needs Attention
89267,1121,1,66.5,1,1,3,113,Hibernating
68787,2112,1,66.5,1,1,3,113,Hibernating
5659,1049,1,66.5,1,1,3,113,Hibernating
68090,668,1,66.5,2,2,3,223,Hibernating
57611,1725,1,66.5,1,1,3,113,Hibernating
21698,971,2,66.5,2,5,3,253,At Risk
51546,1747,1,66.5,1,1,3,113,Hibernating
14763,270,1,66.5,4,4,3,443,Potential Loyalists
35243,806,1,66.5,2,2,3,223,Hibernating
83584,1429,1,66.5,1,1,3,113,Hibernating
35677,1396,2,66.5,1,4,3,143,At Risk
59671,1340,1,66.5,1,1,3,113,Hibernating
16096,99,1,66.5,4,3,3,433,Potential Loyalists
42116,215,1,66.5,4,4,3,443,Potential Loyalists
94839,377,1,66.5,3,3,3,333,Needs Attention
22573,527,1,66.5,3,3,3,333,Needs Attention
31317,1314,2,66.49,1,4,3,143,At Risk
18038,1613,1,66.49,1,1,3,113,Hibernating
24771,1009,1,66.49,2,2,3,223,Hibernating
1983,1517,2,66.49,1,4,3,143,At Risk
38376,406,1,66.49,3,3,3,333,Needs Attention
954,100,2,66.49,4,4,3,443,Potential Loyalists
20783,142,1,66.49,4,4,3,443,Potential Loyalists
20064,32,1,66.48,5,2,3,523,Potential Loyalists
9260,6,2,66.48,5,4,3,543,Potential Loyalists
31215,109,2,66.47,4,4,3,443,Potential Loyalists
31357,5,1,66.45,5,1,3,513,New Customers
52855,437,1,66.45,3,3,3,333,Needs Attention
97773,644,2,66.45,2,5,3,253,At Risk
88736,134,2,66.44,4,4,3,443,Potential Loyalists
34998,10,2,66.44,5,5,3,553,Champions
40562,697,1,66.42,2,2,3,223,Hibernating
18300,193,2,66.42,4,4,3,443,Potential Loyalists
82933,60,2,66.42,5,5,3,553,Champions
43601,12,2,66.4,5,5,3,553,Champions
78196,329,1,66.4,3,3,3,333,Needs Attention
79951,660,2,66.39,2,5,3,253,At Risk
83812,194,2,66.39,4,4,3,443,Potential Loyalists
53910,471,2,66.39,3,5,3,353,Loyal
41209,833,1,66.38,2,2,3,223,Hibernating
99239,479,3,66.37,3,5,3,353,Loyal
86625,70,2,66.37,5,5,3,553,Champions
35160,255,2,66.33,4,4,3,443,Potential Loyalists
50174,535,1,66.33,3,3,3,333,Needs Attention
22495,919,2,66.33,2,5,3,253,At Risk
10742,153,1,66.33,4,4,3,443,Potential Loyalists
2770,1463,1,66.33,1,1,3,113,Hibernating
12773,600,1,66.31,2,2,3,223,Hibernating
86616,976,1,66.3,2,2,3,223,Hibernating
89124,22,3,66.29,5,5,3,553,Champions
12564,216,2,66.29,4,4,3,443,Potential Loyalists
59462,35,1,66.28,5,2,3,523,Potential Loyalists
18665,18,1,66.26,5,2,3,523,Potential Loyalists
54079,17,1,66.25,5,2,3,523,Potential Loyalists
97028,29,1,66.25,5,2,3,523,Potential Loyalists
16978,510,3,66.21,3,5,3,353,Loyal
15351,248,2,66.21,4,4,3,443,Potential Loyalists
62561,22,2,66.21,5,5,3,553,Champions
19196,10,1,66.21,5,1,3,513,New Customers
77567,278,1,66.2,3,3,3,333,Needs Attention
50312,152,2,66.19,4,4,3,443,Potential Loyalists
81182,66,1,66.17,5,3,3,533,Potential Loyalists
48222,36,1,66.17,5,2,3,523,Potential Loyalists
96162,442,1,66.17,3,3,3,333,Needs Attention
79607,138,1,66.17,4,4,3,443,Potential Loyalists
54968,272,1,66.16,3,3,3,333,Needs Attention
84923,2150,1,66.13,1,1,3,113,Hibernating
47139,1098,1,66.13,1,1,3,113,Hibernating
28038,1922,1,66.13,1,1,3,113,Hibernating
76713,324,2,66.11,3,4,3,343,Needs Attention
39383,891,2,66.1,2,5,3,253,At Risk
65247,889,1,66.09,2,2,3,223,Hibernating
89263,277,3,66.09,3,5,3,353,Loyal
26570,31,1,66.08,5,2,3,523,Potential Loyalists
91441,307,2,66.08,3,4,3,343,Needs Attention
91331,632,1,66.06,2,2,3,223,Hibernating
17620,947,1,66.06,2,2,3,223,Hibernating
92625,1069,1,66.05,1,1,3,113,Hibernating
81372,561,1,66.05,2,2,3,223,Hibernating
53152,1118,2,66.05,1,4,3,143,At Risk
21947,176,1,66.01,4,4,3,443,Potential Loyalists
17567,420,1,66.0,3,3,3,333,Needs Attention
59361,136,1,66.0,4,4,3,443,Potential Loyalists
55278,527,1,66.0,3,3,3,333,Needs Attention
506,475,1,66.0,3,3,3,333,Needs Attention
75635,587,1,66.0,2,2,3,223,Hibernating
64557,576,1,66.0,2,2,3,223,Hibernating
85345,1121,1,66.0,1,1,3,113,Hibernating
94067,270,1,66.0,4,4,3,443,Potential Loyalists
72287,443,1,66.0,3,3,3,333,Needs Attention
67261,5,1,66.0,5,1,3,513,New Customers
99743,121,1,66.0,4,3,3,433,Potential Loyalists
9958,1447,1,66.0,1,1,3,113,Hibernating
22592,299,1,66.0,3,3,3,333,Needs Attention
27677,429,1,66.0,3,3,3,333,Needs Attention
91951,452,1,66.0,3,3,3,333,Needs Attention
64520,391,1,66.0,3,3,3,333,Needs Attention
64451,1172,1,66.0,1,1,3,113,Hibernating
45697,837,1,66.0,2,2,3,223,Hibernating
26565,376,2,66.0,3,5,3,353,Loyal
51553,1301,2,66.0,1,4,3,143,At Risk
31240,75,1,66.0,5,3,3,533,Potential Loyalists
87146,2609,1,66.0,1,3,3,133,Hibernating
74571,204,1,66.0,4,4,3,443,Potential Loyalists
82719,152,1,66.0,4,4,3,443,Potential Loyalists
20763,838,1,66.0,2,2,3,223,Hibernating
85701,861,1,66.0,2,2,3,223,Hibernating
20780,1064,1,66.0,1,1,3,113,Hibernating
56902,145,1,66.0,4,4,3,443,Potential Loyalists
9561,1382,1,66.0,1,1,3,113,Hibernating
79591,556,1,66.0,2,2,3,223,Hibernating
17515,29,1,66.0,5,2,3,523,Potential Loyalists
52544,1423,1,66.0,1,1,3,113,Hibernating
40361,1821,2,66.0,1,4,3,143,At Risk
67685,1721,1,66.0,1,1,3,113,Hibernating
66208,489,1,66.0,3,3,3,333,Needs Attention
4260,500,1,66.0,3,3,3,333,Needs Attention
20801,36,1,66.0,5,2,3,523,Potential Loyalists
95104,2361,1,66.0,1,1,3,113,Hibernating
76156,722,1,66.0,2,2,3,223,Hibernating
79766,1013,1,66.0,2,2,3,223,Hibernating
98854,98,1,66.0,4,3,3,433,Potential Loyalists
91763,35,2,66.0,5,5,3,553,Champions
76900,218,1,66.0,4,4,3,443,Potential Loyalists
63289,209,1,66.0,4,4,3,443,Potential Loyalists
93582,151,1,66.0,4,4,3,443,Potential Loyalists
13261,2002,1,65.99,1,1,3,113,Hibernating
2023,1733,1,65.99,1,1,3,113,Hibernating
7321,309,2,65.99,3,4,3,343,Needs Attention
99910,184,2,65.99,4,4,3,443,Potential Loyalists
24536,94,1,65.99,4,3,3,433,Potential Loyalists
27933,97,1,65.99,4,3,3,433,Potential Loyalists
77965,1360,1,65.99,1,1,3,113,Hibernating
83852,782,1,65.99,2,2,3,223,Hibernating
60428,486,2,65.99,3,5,3,353,Loyal
37627,426,1,65.99,3,3,3,333,Needs Attention
66462,913,2,65.99,2,5,3,253,At Risk
58534,1134,1,65.99,1,1,3,113,Hibernating
39260,418,1,65.99,3,3,3,333,Needs Attention
96833,5,1,65.99,5,1,3,513,New Customers
46326,766,1,65.99,2,2,3,223,Hibernating
53934,49,1,65.99,5,2,3,523,Potential Loyalists
31551,2145,2,65.99,1,4,3,143,At Risk
55855,82,1,65.99,5,3,3,533,Potential Loyalists
92050,165,1,65.99,4,4,3,443,Potential Loyalists
69252,701,1,65.99,2,2,3,223,Hibernating
36258,365,1,65.99,3,3,3,333,Needs Attention
41272,263,2,65.99,4,4,3,443,Potential Loyalists
76733,323,1,65.98,3,3,3,333,Needs Attention
13225,229,1,65.98,4,4,3,443,Potential Loyalists
31446,76,1,65.98,5,3,3,533,Potential Loyalists
80669,1342,1,65.98,1,1,3,113,Hibernating
54084,38,2,65.98,5,5,3,553,Champions
2361,2109,1,65.98,1,1,3,113,Hibernating
40934,687,1,65.98,2,2,3,223,Hibernating
12218,271,1,65.98,4,4,3,443,Potential Loyalists
18360,7,1,65.98,5,1,3,513,New Customers
54539,1204,1,65.98,1,1,3,113,Hibernating
41850,133,2,65.98,4,4,3,443,Potential Loyalists
84831,1363,1,65.98,1,1,3,113,Hibernating
38936,34,3,65.98,5,5,3,553,Champions
8519,685,1,65.98,2,2,3,223,Hibernating
85522,24,2,65.98,5,5,3,553,Champions
42364,162,2,65.98,4,4,3,443,Potential Loyalists
67806,195,1,65.98,4,4,3,443,Potential Loyalists
56109,40,1,65.98,5,2,3,523,Potential Loyalists
58990,24,1,65.97,5,2,3,523,Potential Loyalists
20015,106,1,65.97,4,3,3,433,Potential Loyalists
34958,131,1,65.97,4,4,3,443,Potential Loyalists
5561,255,2,65.96,4,4,3,443,Potential Loyalists
85676,24,1,65.95,5,2,3,523,Potential Loyalists
53546,7,1,65.95,5,1,3,513,New Customers
13446,86,2,65.95,5,5,3,553,Champions
40210,477,1,65.95,3,3,3,333,Needs Attention
61412,685,1,65.95,2,2,3,223,Hibernating
44714,18,1,65.95,5,2,3,523,Potential Loyalists
80396,443,1,65.95,3,3,3,333,Needs Attention
91915,433,1,65.95,3,3,3,333,Needs Attention
91126,609,2,65.95,2,5,3,253,At Risk
96869,5,1,65.95,5,1,3,513,New Customers
56577,17,1,65.95,5,2,3,523,Potential Loyalists
96938,242,1,65.95,4,4,3,443,Potential Loyalists
5186,935,2,65.95,2,5,3,253,At Risk
4912,830,2,65.95,2,5,3,253,At Risk
98757,660,2,65.95,2,5,3,253,At Risk
36259,13,2,65.95,5,5,3,553,Champions
71813,1194,1,65.94,1,1,3,113,Hibernating
79901,299,2,65.94,3,4,3,343,Needs Attention
54230,498,2,65.94,3,5,3,353,Loyal
98738,389,2,65.93,3,5,3,353,Loyal
90451,434,3,65.93,3,5,3,353,Loyal
80138,964,2,65.91,2,5,3,253,At Risk
89223,604,1,65.9,2,2,3,223,Hibernating
90742,689,1,65.9,2,2,3,223,Hibernating
60777,129,2,65.9,4,4,3,443,Potential Loyalists
73428,50,1,65.9,5,2,3,523,Potential Loyalists
5309,165,2,65.89,4,4,3,443,Potential Loyalists
5468,866,2,65.89,2,5,3,253,At Risk
66559,60,2,65.87,5,5,3,553,Champions
63005,429,1,65.84,3,3,3,333,Needs Attention
55304,788,1,65.84,2,2,3,223,Hibernating
86770,2467,1,65.84,1,1,3,113,Hibernating
43249,793,1,65.83,2,2,3,223,Hibernating
3257,121,1,65.81,4,3,3,433,Potential Loyalists
20761,240,2,65.8,4,4,3,443,Potential Loyalists
97881,557,2,65.79,2,5,3,253,At Risk
25350,259,1,65.75,4,4,3,443,Potential Loyalists
74347,344,2,65.75,3,4,3,343,Needs Attention
92467,228,1,65.74,4,4,3,443,Potential Loyalists
46852,18,2,65.73,5,5,3,553,Champions
20982,868,1,65.72,2,2,3,223,Hibernating
43429,293,1,65.71,3,3,3,333,Needs Attention
89031,208,1,65.66,4,4,3,443,Potential Loyalists
34373,1158,1,65.66,1,1,3,113,Hibernating
7688,16,1,65.63,5,2,3,523,Potential Loyalists
50379,552,1,65.6,2,2,3,223,Hibernating
93474,1005,2,65.59,2,5,3,253,At Risk
47008,461,2,65.59,3,5,3,353,Loyal
17856,241,1,65.58,4,4,3,443,Potential Loyalists
67964,71,3,65.57,5,5,3,553,Champions
73395,322,1,65.56,3,3,3,333,Needs Attention
680,229,2,65.55,4,4,3,443,Potential Loyalists
70735,547,1,65.53,3,3,3,333,Needs Attention
20022,413,1,65.5,3,3,3,333,Needs Attention
68044,546,2,65.5,3,5,3,353,Loyal
41856,2486,1,65.5,1,1,3,113,Hibernating
73783,22,2,65.5,5,5,3,553,Champions
49710,136,1,65.5,4,4,3,443,Potential Loyalists
87013,101,1,65.49,4,3,3,433,Potential Loyalists
54746,2385,1,65.49,1,1,3,113,Hibernating
13855,1838,2,65.49,1,4,3,143,At Risk
92676,528,3,65.49,3,5,3,353,Loyal
65099,15,1,65.49,5,2,3,523,Potential Loyalists
12433,241,1,65.49,4,4,3,443,Potential Loyalists
87129,190,2,65.49,4,4,3,443,Potential Loyalists
66639,2,1,65.49,5,1,3,513,New Customers
26293,36,2,65.49,5,5,3,553,Champions
38393,87,2,65.49,5,5,3,553,Champions
73181,952,2,65.48,2,5,3,253,At Risk
64509,2051,1,65.48,1,1,3,113,Hibernating
61608,1,1,65.47,5,1,3,513,New Customers
32272,463,2,65.47,3,5,3,353,Loyal
21218,12,2,65.47,5,5,3,553,Champions
42392,1332,1,65.46,1,1,3,113,Hibernating
39149,5,2,65.46,5,4,3,543,Potential Loyalists
77617,106,1,65.45,4,3,3,433,Potential Loyalists
74315,646,1,65.44,2,2,3,223,Hibernating
23463,343,1,65.44,3,3,3,333,Needs Attention
34573,323,1,65.44,3,3,3,333,Needs Attention
75260,267,2,65.43,4,4,3,443,Potential Loyalists
74243,271,1,65.43,3,3,3,333,Needs Attention
49614,71,1,65.43,5,3,3,533,Potential Loyalists
84305,720,1,65.43,2,2,3,223,Hibernating
53417,1008,2,65.42,2,5,3,253,At Risk
20154,21,1,65.4,5,2,3,523,Potential Loyalists
50928,196,1,65.4,4,4,3,443,Potential Loyalists
21829,336,1,65.4,3,3,3,333,Needs Attention
67710,319,1,65.4,3,3,3,333,Needs Attention
46057,772,1,65.4,2,2,3,223,Hibernating
79886,1348,1,65.4,1,1,3,113,Hibernating
93771,2241,1,65.4,1,1,3,113,Hibernating
53601,1269,1,65.4,1,1,3,113,Hibernating
68536,326,1,65.39,3,3,3,333,Needs Attention
69086,165,1,65.39,4,4,3,443,Potential Loyalists
4166,826,2,65.37,2,5,3,253,At Risk
41974,1071,3,65.35,1,5,3,153,At Risk
67679,38,1,65.35,5,2,3,523,Potential Loyalists
25241,1397,1,65.35,1,1,3,113,Hibernating
53193,74,2,65.32,5,5,3,553,Champions
50510,408,1,65.32,3,3,3,333,Needs Attention
27343,1153,1,65.31,1,1,3,113,Hibernating
9722,798,1,65.3,2,2,3,223,Hibernating
3032,594,1,65.3,2,2,3,223,Hibernating
19147,1281,1,65.3,1,1,3,113,Hibernating
2876,15,1,65.3,5,2,3,523,Potential Loyalists
63285,695,1,65.26,2,2,3,223,Hibernating
68939,1332,1,65.25,1,1,3,113,Hibernating
25135,369,2,65.25,3,4,3,343,Needs Attention
38521,372,3,65.23,3,5,3,353,Loyal
45592,463,2,65.22,3,5,3,353,Loyal
70738,12,1,65.21,5,2,3,523,Potential Loyalists
15408,1374,2,65.21,1,4,3,143,At Risk
42187,127,1,65.21,4,3,3,433,Potential Loyalists
64900,1038,1,65.18,1,1,3,113,Hibernating
75591,551,1,65.17,2,2,3,223,Hibernating
75796,932,1,65.17,2,2,3,223,Hibernating
10411,387,1,65.17,3,3,3,333,Needs Attention
12426,100,2,65.17,4,4,3,443,Potential Loyalists
16125,198,2,65.16,4,4,3,443,Potential Loyalists
15568,644,1,65.15,2,2,3,223,Hibernating
25872,138,1,65.15,4,4,3,443,Potential Loyalists
1158,1751,1,65.14,1,1,3,113,Hibernating
62763,208,1,65.13,4,4,3,443,Potential Loyalists
24754,689,1,65.13,2,2,3,223,Hibernating
86061,76,1,65.1,5,3,3,533,Potential Loyalists
88859,109,1,65.1,4,3,3,433,Potential Loyalists
22717,1816,1,65.08,1,1,3,113,Hibernating
5853,24,1,65.08,5,2,3,523,Potential Loyalists
93508,280,1,65.03,3,3,3,333,Needs Attention
69305,599,1,65.02,2,2,3,223,Hibernating
99064,541,1,65.0,3,3,3,333,Needs Attention
9590,1972,1,65.0,1,1,3,113,Hibernating
53523,2124,1,65.0,1,1,3,113,Hibernating
21240,1196,1,65.0,1,1,3,113,Hibernating
91063,975,1,65.0,2,2,3,223,Hibernating
8642,128,2,65.0,4,4,3,443,Potential Loyalists
63764,345,1,65.0,3,3,3,333,Needs Attention
79224,535,1,65.0,3,3,3,333,Needs Attention
63694,184,1,65.0,4,4,3,443,Potential Loyalists
9333,143,1,65.0,4,4,3,443,Potential Loyalists
92515,927,1,65.0,2,2,3,223,Hibernating
21957,487,1,65.0,3,3,3,333,Needs Attention
33649,1153,1,65.0,1,1,3,113,Hibernating
7801,109,1,65.0,4,3,3,433,Potential Loyalists
8461,227,1,65.0,4,4,3,443,Potential Loyalists
28832,1645,1,65.0,1,1,3,113,Hibernating
66538,535,1,65.0,3,3,3,333,Needs Attention
21671,2215,1,65.0,1,1,3,113,Hibernating
15589,368,1,65.0,3,3,3,333,Needs Attention
97580,275,1,65.0,3,3,3,333,Needs Attention
15116,76,1,65.0,5,3,3,533,Potential Loyalists
96693,1873,1,65.0,1,1,3,113,Hibernating
21046,209,1,65.0,4,4,3,443,Potential Loyalists
78146,681,2,65.0,2,5,3,253,At Risk
86486,102,1,65.0,4,3,3,433,Potential Loyalists
70606,209,1,65.0,4,4,3,443,Potential Loyalists
69535,99,1,65.0,4,3,3,433,Potential Loyalists
68078,841,1,65.0,2,2,3,223,Hibernating
17948,475,1,65.0,3,3,3,333,Needs Attention
46933,39,1,65.0,5,2,3,523,Potential Loyalists
70680,437,1,65.0,3,3,3,333,Needs Attention
53139,52,1,65.0,5,2,3,523,Potential Loyalists
80226,147,1,65.0,4,4,3,443,Potential Loyalists
91465,8,1,65.0,5,1,3,513,New Customers
41244,80,1,65.0,5,3,3,533,Potential Loyalists
52218,967,1,65.0,2,2,3,223,Hibernating
71557,487,1,65.0,3,3,3,333,Needs Attention
66484,1398,1,65.0,1,1,3,113,Hibernating
46860,398,1,65.0,3,3,3,333,Needs Attention
73562,260,1,65.0,4,4,3,443,Potential Loyalists
72226,952,1,65.0,2,2,3,223,Hibernating
51727,488,1,65.0,3,3,3,333,Needs Attention
70203,239,2,65.0,4,4,3,443,Potential Loyalists
28106,1034,1,65.0,1,1,3,113,Hibernating
69047,1209,1,65.0,1,1,3,113,Hibernating
61478,24,1,65.0,5,2,3,523,Potential Loyalists
76566,1717,1,65.0,1,1,3,113,Hibernating
54865,475,1,65.0,3,3,3,333,Needs Attention
19881,404,1,65.0,3,3,3,333,Needs Attention
91165,99,1,65.0,4,3,3,433,Potential Loyalists
8049,785,1,65.0,2,2,3,223,Hibernating
30144,1130,1,65.0,1,1,3,113,Hibernating
67985,233,1,65.0,4,4,3,443,Potential Loyalists
71742,1341,1,65.0,1,1,3,113,Hibernating
25342,2394,1,65.0,1,1,3,113,Hibernating
8788,910,1,65.0,2,2,3,223,Hibernating
96489,44,2,65.0,5,5,3,553,Champions
77192,1446,1,65.0,1,1,3,113,Hibernating
32192,65,2,65.0,5,5,3,553,Champions
61979,265,1,65.0,4,4,3,443,Potential Loyalists
27764,722,1,65.0,2,2,3,223,Hibernating
43014,626,1,65.0,2,2,3,223,Hibernating
19564,538,1,65.0,3,3,3,333,Needs Attention
37601,1677,1,65.0,1,1,3,113,Hibernating
87779,5,1,65.0,5,1,3,513,New Customers
70605,926,1,65.0,2,2,3,223,Hibernating
10672,350,1,65.0,3,3,3,333,Needs Attention
59071,196,1,65.0,4,4,3,443,Potential Loyalists
7185,68,1,65.0,5,3,3,533,Potential Loyalists
11749,1485,1,65.0,1,1,3,113,Hibernating
84489,413,1,65.0,3,3,3,333,Needs Attention
44248,2289,1,65.0,1,1,3,113,Hibernating
67557,1233,1,65.0,1,1,3,113,Hibernating
53559,424,1,65.0,3,3,3,333,Needs Attention
41794,1650,1,65.0,1,1,3,113,Hibernating
69920,419,1,65.0,3,3,3,333,Needs Attention
60367,1416,1,65.0,1,1,3,113,Hibernating
81605,1310,1,65.0,1,1,3,113,Hibernating
87737,1940,1,65.0,1,1,3,113,Hibernating
1948,25,1,65.0,5,2,3,523,Potential Loyalists
6720,2118,1,65.0,1,1,3,113,Hibernating
17380,1250,1,65.0,1,1,3,113,Hibernating
61462,933,1,65.0,2,2,3,223,Hibernating
83974,160,1,65.0,4,4,3,443,Potential Loyalists
1486,314,1,65.0,3,3,3,333,Needs Attention
78480,483,2,65.0,3,5,3,353,Loyal
35583,555,1,65.0,2,2,3,223,Hibernating
18366,1582,1,65.0,1,1,3,113,Hibernating
98173,737,1,65.0,2,2,3,223,Hibernating
48307,171,1,65.0,4,4,3,443,Potential Loyalists
64030,327,1,65.0,3,3,3,333,Needs Attention
70913,899,1,65.0,2,2,3,223,Hibernating
30110,477,1,65.0,3,3,3,333,Needs Attention
92523,31,1,65.0,5,2,3,523,Potential Loyalists
66586,1068,1,65.0,1,1,3,113,Hibernating
27411,266,1,65.0,4,4,3,443,Potential Loyalists
73332,71,1,65.0,5,3,3,533,Potential Loyalists
33498,387,1,65.0,3,3,3,333,Needs Attention
22756,18,1,65.0,5,2,3,523,Potential Loyalists
11982,717,1,65.0,2,2,3,223,Hibernating
12963,1028,1,65.0,1,1,3,113,Hibernating
63318,312,1,65.0,3,3,3,333,Needs Attention
62766,319,1,65.0,3,3,3,333,Needs Attention
78609,1093,1,65.0,1,1,3,113,Hibernating
74228,266,1,65.0,4,4,3,443,Potential Loyalists
60280,489,1,65.0,3,3,3,333,Needs Attention
77830,278,1,65.0,3,3,3,333,Needs Attention
86909,115,1,65.0,4,3,3,433,Potential Loyalists
41634,6,1,65.0,5,1,3,513,New Customers
17560,1323,1,65.0,1,1,3,113,Hibernating
13234,263,1,65.0,4,4,3,443,Potential Loyalists
47613,174,1,65.0,4,4,3,443,Potential Loyalists
41407,1241,1,65.0,1,1,3,113,Hibernating
14187,1684,1,65.0,1,1,3,113,Hibernating
61887,782,1,65.0,2,2,3,223,Hibernating
78842,211,1,65.0,4,4,3,443,Potential Loyalists
83667,1190,1,65.0,1,1,3,113,Hibernating
53393,657,1,65.0,2,2,3,223,Hibernating
20547,541,1,65.0,3,3,3,333,Needs Attention
16239,36,1,65.0,5,2,3,523,Potential Loyalists
27479,139,1,65.0,4,4,3,443,Potential Loyalists
1777,177,1,65.0,4,4,3,443,Potential Loyalists
47061,1345,1,65.0,1,1,3,113,Hibernating
81269,134,1,65.0,4,4,3,443,Potential Loyalists
14362,124,1,65.0,4,3,3,433,Potential Loyalists
5167,888,1,65.0,2,2,3,223,Hibernating
36016,337,1,65.0,3,3,3,333,Needs Attention
26729,1017,1,65.0,2,2,3,223,Hibernating
14512,518,1,65.0,3,3,3,333,Needs Attention
53552,83,1,65.0,5,3,3,533,Potential Loyalists
90993,7,1,65.0,5,1,3,513,New Customers
39781,647,1,65.0,2,2,3,223,Hibernating
50317,18,1,65.0,5,2,3,523,Potential Loyalists
22184,7,1,65.0,5,1,3,513,New Customers
81638,110,1,65.0,4,3,3,433,Potential Loyalists
32231,120,1,65.0,4,3,3,433,Potential Loyalists
96104,78,1,65.0,5,3,3,533,Potential Loyalists
60122,1886,1,65.0,1,1,3,113,Hibernating
41564,2204,1,65.0,1,1,3,113,Hibernating
51917,62,1,65.0,5,3,3,533,Potential Loyalists
38892,211,1,65.0,4,4,3,443,Potential Loyalists
90614,195,1,65.0,4,4,3,443,Potential Loyalists
95496,588,1,65.0,2,2,3,223,Hibernating
70386,9,1,65.0,5,1,3,513,New Customers
50223,253,1,65.0,4,4,3,443,Potential Loyalists
46174,1591,1,65.0,1,1,3,113,Hibernating
38915,61,1,65.0,5,3,3,533,Potential Loyalists
46882,1620,1,65.0,1,1,3,113,Hibernating
74988,1285,1,65.0,1,1,3,113,Hibernating
43205,507,1,65.0,3,3,3,333,Needs Attention
78443,5,1,65.0,5,1,3,513,New Customers
24261,212,1,65.0,4,4,3,443,Potential Loyalists
9402,476,1,65.0,3,3,3,333,Needs Attention
74263,353,1,65.0,3,3,3,333,Needs Attention
46963,562,1,65.0,2,2,3,223,Hibernating
36089,216,1,65.0,4,4,3,443,Potential Loyalists
15566,320,1,65.0,3,3,3,333,Needs Attention
50721,2027,1,65.0,1,1,3,113,Hibernating
58128,771,1,65.0,2,2,3,223,Hibernating
58927,53,1,65.0,5,2,3,523,Potential Loyalists
23436,261,1,65.0,4,4,3,443,Potential Loyalists
48233,509,1,65.0,3,3,3,333,Needs Attention
19223,103,1,65.0,4,3,3,433,Potential Loyalists
35714,427,1,65.0,3,3,3,333,Needs Attention
71664,134,1,65.0,4,4,3,443,Potential Loyalists
24044,61,1,65.0,5,3,3,533,Potential Loyalists
8517,201,1,65.0,4,4,3,443,Potential Loyalists
26558,715,1,65.0,2,2,3,223,Hibernating
38023,514,1,65.0,3,3,3,333,Needs Attention
89534,735,1,65.0,2,2,3,223,Hibernating
